시설명,계측일자,저수율
오봉,20170921,88.6
오봉,20170922,88.6
오봉,20170923,88.5
오봉,20170924,88.4
오봉,20170925,88.3
오봉,20170926,87.8
오봉,20170927,87.4
오봉,20170928,87.4
오봉,20170929,87.4
오봉,20170930,87.4
오봉,20171001,87.4
오봉,20171002,87.4
오봉,20171003,87.4
오봉,20171004,87.4
오봉,20171005,87.4
오봉,20171006,87.5
오봉,20171007,87.5
오봉,20171008,87.5
오봉,20171009,87.5
오봉,20171010,87.6
오봉,20171011,87.6
오봉,20171012,88.2
오봉,20171013,88.7
오봉,20171014,88.7
오봉,20171015,88.6
오봉,20171016,88.5
오봉,20171017,88.4
오봉,20171018,88.1
오봉,20171019,87.7
오봉,20171020,87.5
오봉,20171021,87.5
오봉,20171022,87.5
오봉,20171023,87.6
오봉,20171024,87.6
오봉,20171025,87.6
오봉,20171026,87.7
오봉,20171027,87.7
오봉,20171028,87.8
오봉,20171029,87.9
오봉,20171030,87.9
오봉,20171031,88
오봉,20171101,88
오봉,20171102,88.1
오봉,20171103,88.1
오봉,20171104,88.2
오봉,20171105,88.2
오봉,20171106,88.2
오봉,20171107,88.2
오봉,20171108,88.2
오봉,20171109,88.2
오봉,20171110,88.2
오봉,20171111,88.2
오봉,20171112,88.1
오봉,20171113,88.1
오봉,20171114,88.1
오봉,20171115,88
오봉,20171116,87.9
오봉,20171117,87.8
오봉,20171118,87.7
오봉,20171119,87.5
오봉,20171120,87.4
오봉,20171121,87.2
오봉,20171122,87
오봉,20171123,86.9
오봉,20171124,86.8
오봉,20171125,86.8
오봉,20171126,86.8
오봉,20171127,86.8
오봉,20171128,86.8
오봉,20171129,86.7
오봉,20171130,86.5
오봉,20171201,86.4
오봉,20171202,86.3
오봉,20171203,86.1
오봉,20171204,85.9
오봉,20171205,85.7
오봉,20171206,85.6
오봉,20171207,85.4
오봉,20171208,85.2
오봉,20171209,85
오봉,20171210,84.8
오봉,20171211,84.6
오봉,20171212,84.3
오봉,20171213,84
오봉,20171214,83.7
오봉,20171215,83.5
오봉,20171216,83.3
오봉,20171217,83
오봉,20171218,82.8
오봉,20171219,82.6
오봉,20171220,82.3
오봉,20171221,82.1
오봉,20171222,81.9
오봉,20171223,81.6
오봉,20171224,81.3
오봉,20171225,81
오봉,20171226,80.7
오봉,20171227,80.4
오봉,20171228,80.2
오봉,20171229,80
오봉,20171230,79.9
오봉,20171231,79.9
오봉,20180101,79.9
오봉,20180102,79.2
오봉,20180103,78.4
오봉,20180104,78.2
오봉,20180105,78.1
오봉,20180106,78
오봉,20180107,77.6
오봉,20180108,77.1
오봉,20180109,76.8
오봉,20180110,76.5
오봉,20180111,76.2
오봉,20180112,75.8
오봉,20180113,75.4
오봉,20180114,75
오봉,20180115,74.6
오봉,20180116,74.3
오봉,20180117,74
오봉,20180118,73.8
오봉,20180119,73.6
오봉,20180120,73.4
오봉,20180121,73
오봉,20180122,72.5
오봉,20180123,72.3
오봉,20180124,72
오봉,20180125,71
오봉,20180126,70.2
오봉,20180127,70.1
오봉,20180128,70.1
오봉,20180129,70
오봉,20180130,69.6
오봉,20180131,69.1
오봉,20180201,68.6
오봉,20180202,68.2
오봉,20180203,67.8
오봉,20180204,67.4
오봉,20180205,66.9
오봉,20180206,65.9
오봉,20180207,65.2
오봉,20180208,65.1
오봉,20180209,65
오봉,20180210,64.7
오봉,20180211,64.1
오봉,20180212,63.5
오봉,20180213,62.9
오봉,20180214,62.5
오봉,20180215,62.5
오봉,20180216,62.5
오봉,20180217,62.5
오봉,20180218,62.5
오봉,20180219,61.2
오봉,20180220,59.6
오봉,20180221,58.9
오봉,20180222,58.5
오봉,20180223,58.3
오봉,20180224,58.1
오봉,20180225,57.4
오봉,20180226,56.8
오봉,20180227,56.8
오봉,20180228,56.8
오봉,20180301,56.9
오봉,20180302,56.9
오봉,20180303,56.9
오봉,20180304,56.9
오봉,20180305,57.8
오봉,20180306,59
오봉,20180307,59.6
오봉,20180308,60.1
오봉,20180309,60.6
오봉,20180310,61
오봉,20180311,61.3
오봉,20180312,61.9
오봉,20180313,64.1
오봉,20180314,67.8
오봉,20180315,72.9
오봉,20180316,77.1
오봉,20180317,78.4
오봉,20180318,79.2
오봉,20180319,80.1
오봉,20180320,81.6
오봉,20180321,82.6
오봉,20180322,82.6
오봉,20180323,82.6
오봉,20180324,82.9
오봉,20180325,83.5
오봉,20180326,84.3
오봉,20180327,84.9
오봉,20180328,84.8
오봉,20180329,84.6
오봉,20180330,84.4
오봉,20180331,84.1
오봉,20180401,83.9
오봉,20180402,83.8
오봉,20180403,83.8
오봉,20180404,83.8
오봉,20180405,83.9
오봉,20180406,83.9
오봉,20180407,83.9
오봉,20180408,83.9
오봉,20180409,84
오봉,20180410,84
오봉,20180411,84
오봉,20180412,84
오봉,20180413,84
오봉,20180414,84.2
오봉,20180415,84.3
오봉,20180416,84.3
오봉,20180417,84.3
오봉,20180418,84.2
오봉,20180419,83.6
오봉,20180420,82.9
오봉,20180421,82.7
오봉,20180422,82.6
오봉,20180423,82.5
오봉,20180424,82.7
오봉,20180425,83.1
오봉,20180426,83.3
오봉,20180427,83.3
오봉,20180428,83.3
오봉,20180429,83.4
오봉,20180430,83.4
오봉,20180501,83.4
오봉,20180502,83.4
오봉,20180503,83.5
오봉,20180504,83.6
오봉,20180505,83.7
오봉,20180506,83.9
오봉,20180507,84.1
오봉,20180508,84.2
오봉,20180509,84.4
오봉,20180510,84.6
오봉,20180511,84.8
오봉,20180512,84.9
오봉,20180513,85
오봉,20180514,85
오봉,20180515,84.9
오봉,20180516,84.8
오봉,20180517,84.5
오봉,20180518,84.3
오봉,20180519,84.1
오봉,20180520,83.8
오봉,20180521,83.5
오봉,20180522,83.2
오봉,20180523,82.8
오봉,20180524,82.3
오봉,20180525,82
오봉,20180526,81.9
오봉,20180527,81.8
오봉,20180528,81.8
오봉,20180529,81.8
오봉,20180530,81.7
오봉,20180531,81.7
오봉,20180601,81.6
오봉,20180602,81.3
오봉,20180603,80.8
오봉,20180604,80.3
오봉,20180605,80
오봉,20180606,79.7
오봉,20180607,78.9
오봉,20180608,77.9
오봉,20180609,77.2
오봉,20180610,76.6
오봉,20180611,76.2
오봉,20180612,76.1
오봉,20180613,75.9
오봉,20180614,75.2
오봉,20180615,74.2
오봉,20180616,73.6
오봉,20180617,73.2
오봉,20180618,72.6
오봉,20180619,71.9
오봉,20180620,71
오봉,20180621,70
오봉,20180622,69.1
오봉,20180623,68.1
오봉,20180624,67.2
오봉,20180625,66.8
오봉,20180626,66.7
오봉,20180627,66.7
오봉,20180628,66.7
오봉,20180629,66.7
오봉,20180630,66.8
오봉,20180701,66.9
오봉,20180702,71.8
오봉,20180703,76.9
오봉,20180704,77.2
오봉,20180705,77.4
오봉,20180706,77.6
오봉,20180707,77.8
오봉,20180708,78.3
오봉,20180709,78.9
오봉,20180710,79.5
오봉,20180711,80.1
오봉,20180712,80.8
오봉,20180713,81.6
오봉,20180714,82.8
오봉,20180715,84
오봉,20180716,84.6
오봉,20180717,84.6
오봉,20180718,84.5
오봉,20180719,84.5
오봉,20180720,84.4
오봉,20180721,84
오봉,20180722,83.3
오봉,20180723,82.5
오봉,20180724,81.8
오봉,20180725,81
오봉,20180726,80.2
오봉,20180727,79.3
오봉,20180728,78.5
오봉,20180729,77.7
오봉,20180730,77
오봉,20180731,76.5
오봉,20180801,76
오봉,20180802,75
오봉,20180803,74.4
오봉,20180804,74.9
오봉,20180805,76.2
오봉,20180806,77.8
오봉,20180807,79.3
오봉,20180808,81
오봉,20180809,82.3
오봉,20180810,82.7
오봉,20180811,83.1
오봉,20180812,84.2
오봉,20180813,85
오봉,20180814,84.4
오봉,20180815,83.1
오봉,20180816,81.1
오봉,20180817,79.8
오봉,20180818,79.8
오봉,20180819,80
오봉,20180820,80.1
오봉,20180821,80.3
오봉,20180822,80.4
오봉,20180823,80.6
오봉,20180824,80.6
오봉,20180825,79.9
오봉,20180826,79.1
오봉,20180827,79.2
오봉,20180828,79.4
오봉,20180829,81.4
오봉,20180830,83.2
오봉,20180831,83.2
오봉,20180901,83.2
오봉,20180902,83.1
오봉,20180903,82.9
오봉,20180904,81.7
오봉,20180905,80.7
오봉,20180906,80.7
오봉,20180907,80.6
오봉,20180908,80.6
오봉,20180909,80.6
오봉,20180910,80.6
오봉,20180911,80.6
오봉,20180912,80.6
오봉,20180913,80.6
오봉,20180914,80.7
오봉,20180915,80.9
오봉,20180916,81.1
오봉,20180917,81.2
오봉,20180918,80.6
오봉,20180919,79.4
오봉,20180920,78.1
오봉,20180921,77.5
오봉,20180922,77.9
오봉,20180923,79
오봉,20180924,80.3
오봉,20180925,81.6
오봉,20180926,82.7
오봉,20180927,83.1
오봉,20180928,83
오봉,20180929,82.8
오봉,20180930,82.5
오봉,20181001,82.1
오봉,20181002,81.4
오봉,20181003,80.8
오봉,20181004,80.6
오봉,20181005,80.4
오봉,20181006,80.3
오봉,20181007,80
오봉,20181008,78.9
오봉,20181009,77.1
오봉,20181010,76.2
오봉,20181011,76.7
오봉,20181012,77.8
오봉,20181013,78.8
오봉,20181014,79.6
오봉,20181015,80.4
오봉,20181016,81.5
오봉,20181017,82.5
오봉,20181018,83.5
오봉,20181019,84.1
오봉,20181020,84.2
오봉,20181021,84.2
오봉,20181022,84.2
오봉,20181023,84.2
오봉,20181024,84.1
오봉,20181025,83.7
오봉,20181026,83
오봉,20181027,82.3
오봉,20181028,81.7
오봉,20181029,81.3
오봉,20181030,81.2
오봉,20181031,81.1
오봉,20181101,81.2
오봉,20181102,81.3
오봉,20181103,81.5
오봉,20181104,81.7
오봉,20181105,81.9
오봉,20181106,82.1
오봉,20181107,82.3
오봉,20181108,83
오봉,20181109,83.7
오봉,20181110,84.2
오봉,20181111,84.6
오봉,20181112,84.8
오봉,20181113,84.8
오봉,20181114,84.6
오봉,20181115,84.5
오봉,20181116,84.3
오봉,20181117,84.1
오봉,20181118,83.8
오봉,20181119,83.5
오봉,20181120,83.2
오봉,20181121,82.9
오봉,20181122,82.4
오봉,20181123,82
오봉,20181124,81.9
오봉,20181125,81.9
오봉,20181126,81.9
오봉,20181127,81.9
오봉,20181128,81.9
오봉,20181129,82
오봉,20181130,82
오봉,20181201,82.1
오봉,20181202,82.3
오봉,20181203,82.5
오봉,20181204,83
오봉,20181205,83.4
오봉,20181206,83.6
오봉,20181207,83.7
오봉,20181208,83.3
오봉,20181209,82.7
오봉,20181210,82.3
오봉,20181211,82.3
오봉,20181212,82.3
오봉,20181213,82.4
오봉,20181214,82.4
오봉,20181215,82.5
오봉,20181216,82.5
오봉,20181217,82.6
오봉,20181218,82.6
오봉,20181219,82.7
오봉,20181220,82.7
오봉,20181221,82.7
오봉,20181222,82.7
오봉,20181223,82.7
오봉,20181224,82.7
오봉,20181225,82.6
오봉,20181226,82.6
오봉,20181227,82.5
오봉,20181228,82.4
오봉,20181229,82.4
오봉,20181230,82.4
오봉,20181231,82.4
오봉,20190101,81.3
오봉,20190102,81.3
오봉,20190103,81.2
오봉,20190104,81.2
오봉,20190105,81.2
오봉,20190106,81.2
오봉,20190107,81
오봉,20190108,80.6
오봉,20190109,80.4
오봉,20190110,80.2
오봉,20190111,80.1
오봉,20190112,80
오봉,20190113,79.8
오봉,20190114,79.7
오봉,20190115,79.6
오봉,20190116,79.4
오봉,20190117,79.1
오봉,20190118,78.9
오봉,20190119,78.8
오봉,20190120,78.6
오봉,20190121,78.5
오봉,20190122,78.3
오봉,20190123,78.1
오봉,20190124,77.9
오봉,20190125,77.7
오봉,20190126,77.5
오봉,20190127,77.2
오봉,20190128,77
오봉,20190129,76.8
오봉,20190130,76.6
오봉,20190131,76.4
오봉,20190201,76.2
오봉,20190202,76
오봉,20190203,75.8
오봉,20190204,75.7
오봉,20190205,75.5
오봉,20190206,75.3
오봉,20190207,75.2
오봉,20190208,75.1
오봉,20190209,75
오봉,20190210,74.7
오봉,20190211,74.3
오봉,20190212,74
오봉,20190213,73.8
오봉,20190214,73.6
오봉,20190215,73.3
오봉,20190216,73
오봉,20190217,72.8
오봉,20190218,72.5
오봉,20190219,72.3
오봉,20190220,72.1
오봉,20190221,71.8
오봉,20190222,71.5
오봉,20190223,71.3
오봉,20190224,71
오봉,20190225,70.8
오봉,20190226,70.6
오봉,20190227,70.3
오봉,20190228,70.1
오봉,20190301,69.9
오봉,20190302,69.6
오봉,20190303,69.4
오봉,20190304,69.1
오봉,20190305,68.8
오봉,20190306,68.6
오봉,20190307,68.4
오봉,20190308,68.3
오봉,20190309,68.1
오봉,20190310,67.9
오봉,20190311,67.7
오봉,20190312,67.6
오봉,20190313,67.5
오봉,20190314,67.3
오봉,20190315,67.2
오봉,20190316,67.1
오봉,20190317,67.1
오봉,20190318,67.2
오봉,20190319,67.3
오봉,20190320,67.3
오봉,20190321,67.4
오봉,20190322,67.5
오봉,20190323,67.6
오봉,20190324,67.7
오봉,20190325,67.7
오봉,20190326,67.7
오봉,20190327,67.7
오봉,20190328,67.7
오봉,20190329,67.7
오봉,20190330,67.7
오봉,20190331,67.7
오봉,20190401,67.6
오봉,20190402,67.4
오봉,20190403,67.2
오봉,20190404,67
오봉,20190405,66.9
오봉,20190406,66.8
오봉,20190407,66.8
오봉,20190408,66.8
오봉,20190409,66.9
오봉,20190410,66.9
오봉,20190411,67
오봉,20190412,67.1
오봉,20190413,67.6
오봉,20190414,68.4
오봉,20190415,69
오봉,20190416,69.3
오봉,20190417,69.4
오봉,20190418,69.4
오봉,20190419,69.4
오봉,20190420,69.4
오봉,20190421,69.4
오봉,20190422,69.2
오봉,20190423,68.9
오봉,20190424,68.7
오봉,20190425,68.7
오봉,20190426,68.7
오봉,20190427,68.7
오봉,20190428,68.7
오봉,20190429,71.1
오봉,20190430,73.6
오봉,20190501,73.7
오봉,20190502,73.8
오봉,20190503,73.7
오봉,20190504,73.3
오봉,20190505,72.7
오봉,20190506,72.1
오봉,20190507,71.5
오봉,20190508,70.7
오봉,20190509,70
오봉,20190510,69.6
오봉,20190511,69.1
오봉,20190512,67.7
오봉,20190513,66.2
오봉,20190514,65.3
오봉,20190515,64.5
오봉,20190516,63.6
오봉,20190517,62.7
오봉,20190518,61.9
오봉,20190519,61.1
오봉,20190520,60.3
오봉,20190521,59.4
오봉,20190522,58.5
오봉,20190523,57.5
오봉,20190524,56.4
오봉,20190525,55.3
오봉,20190526,54.3
오봉,20190527,53.2
오봉,20190528,52.2
오봉,20190529,51.2
오봉,20190530,50.1
오봉,20190531,49
오봉,20190601,47.9
오봉,20190602,46.8
오봉,20190603,45.6
오봉,20190604,44
오봉,20190605,43
오봉,20190606,44
오봉,20190607,46.6
오봉,20190608,49.7
오봉,20190609,52.5
오봉,20190610,54.2
오봉,20190611,54.9
오봉,20190612,55.3
오봉,20190613,55.4
오봉,20190614,55.5
오봉,20190615,55.7
오봉,20190616,59.3
오봉,20190617,63.9
오봉,20190618,66.3
오봉,20190619,67.4
오봉,20190620,67.4
오봉,20190621,67.4
오봉,20190622,67.3
오봉,20190623,67.3
오봉,20190624,67.2
오봉,20190625,67.1
오봉,20190626,66.9
오봉,20190627,66.6
오봉,20190628,66.2
오봉,20190629,66
오봉,20190630,65.8
오봉,20190701,65.6
오봉,20190702,64.9
오봉,20190703,63.8
오봉,20190704,62.6
오봉,20190705,61.8
오봉,20190706,61.8
오봉,20190707,61.8
오봉,20190708,61.8
오봉,20190709,61.8
오봉,20190710,61.8
오봉,20190711,66.4
오봉,20190712,72.5
오봉,20190713,75.3
오봉,20190714,77.5
오봉,20190715,78.5
오봉,20190716,78.8
오봉,20190717,78.9
오봉,20190718,78.9
오봉,20190719,78.7
오봉,20190720,78.5
오봉,20190721,77.2
오봉,20190722,76
오봉,20190723,76.1
오봉,20190724,76.3
오봉,20190725,76.6
오봉,20190726,76.9
오봉,20190727,77.1
오봉,20190728,77.2
오봉,20190729,77.1
오봉,20190730,76.9
오봉,20190731,76.6
오봉,20190801,76.4
오봉,20190802,76.3
오봉,20190803,76.3
오봉,20190804,76.4
오봉,20190805,76.5
오봉,20190806,76.7
오봉,20190807,76.9
오봉,20190808,79.6
오봉,20190809,82.5
오봉,20190810,82.9
오봉,20190811,83.1
오봉,20190812,82.8
오봉,20190813,82.5
오봉,20190814,82.7
오봉,20190815,83.1
오봉,20190816,83.4
오봉,20190817,83.7
오봉,20190818,83.8
오봉,20190819,83.9
오봉,20190820,84.1
오봉,20190821,85
오봉,20190822,86.6
오봉,20190823,87.4
오봉,20190824,87.5
오봉,20190825,87.5
오봉,20190826,87.5
오봉,20190827,87.5
오봉,20190828,87.4
오봉,20190829,87.3
오봉,20190830,87.1
오봉,20190831,86.9
오봉,20190901,86.7
오봉,20190902,86.4
오봉,20190903,85.6
오봉,20190904,84.6
오봉,20190905,84.1
오봉,20190906,83.7
오봉,20190907,83.4
오봉,20190908,83.2
오봉,20190909,83
오봉,20190910,82.9
오봉,20190911,83.2
오봉,20190912,83.8
오봉,20190913,84.7
오봉,20190914,85.6
오봉,20190915,86.2
오봉,20190916,86.5
오봉,20190917,86.5
오봉,20190918,86.5
오봉,20190919,86.5
오봉,20190920,86.5
오봉,20190921,86.5
오봉,20190922,86.5
오봉,20190923,86.5
오봉,20190924,87
오봉,20190925,87.6
오봉,20190926,87.7
오봉,20190927,87.7
오봉,20190928,88.2
오봉,20190929,88.9
오봉,20190930,89.3
오봉,20191001,89.1
오봉,20191002,88.8
오봉,20191003,88.3
오봉,20191004,87.9
오봉,20191005,87.6
오봉,20191006,87.2
오봉,20191007,87
오봉,20191008,86.9
오봉,20191009,86.8
오봉,20191010,86.8
오봉,20191011,86.8
오봉,20191012,86.9
오봉,20191013,86.9
오봉,20191014,86.9
오봉,20191015,86.9
오봉,20191016,86.9
오봉,20191017,86.7
오봉,20191018,86.6
오봉,20191019,86.4
오봉,20191020,86.1
오봉,20191021,85.9
오봉,20191022,85.7
오봉,20191023,85.5
오봉,20191024,85.3
오봉,20191025,85.2
오봉,20191026,85.1
오봉,20191027,84.6
오봉,20191028,84.1
오봉,20191029,83.8
오봉,20191030,83.7
오봉,20191031,83.7
오봉,20191101,83.7
오봉,20191102,83.7
오봉,20191103,83.7
오봉,20191104,85.1
오봉,20191105,86.5
오봉,20191106,86.5
오봉,20191107,86.5
오봉,20191108,86.5
오봉,20191109,86.5
오봉,20191110,86.5
오봉,20191111,86.1
오봉,20191112,85.6
오봉,20191113,85.3
오봉,20191114,85.1
오봉,20191115,85
오봉,20191116,85
오봉,20191117,84.8
오봉,20191118,84.7
오봉,20191119,84.6
오봉,20191120,84.6
오봉,20191121,84.6
오봉,20191122,84.6
오봉,20191123,84.6
오봉,20191124,84.6
오봉,20191125,84.6
오봉,20191126,84.7
오봉,20191127,84.7
오봉,20191128,85
오봉,20191129,85.6
오봉,20191130,86.3
오봉,20191201,87
오봉,20191202,87.5
오봉,20191203,87.5
오봉,20191204,87.3
오봉,20191205,87.2
오봉,20191206,86.9
오봉,20191207,86.7
오봉,20191208,86.4
오봉,20191209,86.1
오봉,20191210,85.7
오봉,20191211,85.3
오봉,20191212,84.9
오봉,20191213,84.6
오봉,20191214,84.6
오봉,20191215,84.6
오봉,20191216,83.9
오봉,20191217,82.9
오봉,20191218,82.4
오봉,20191219,82
오봉,20191220,81.8
오봉,20191221,81.8
오봉,20191222,81.8
오봉,20191223,81.8
오봉,20191224,81.8
오봉,20191225,81.8
오봉,20191226,81.8
오봉,20191227,81.8
오봉,20191228,81.8
오봉,20191229,81.8
오봉,20191230,81.8
오봉,20191231,81.8
오봉,20200101,81.3
오봉,20200102,81.3
오봉,20200103,81.3
오봉,20200104,81.3
오봉,20200105,81.3
오봉,20200106,81.3
오봉,20200107,82.1
오봉,20200108,83.6
오봉,20200109,85.3
오봉,20200110,86.8
오봉,20200111,87.5
오봉,20200112,88
오봉,20200113,88.4
오봉,20200114,88.8
오봉,20200115,89
오봉,20200116,89.2
오봉,20200117,89.3
오봉,20200118,89.5
오봉,20200119,89.6
오봉,20200120,89.7
오봉,20200121,89.7
오봉,20200122,89.7
오봉,20200123,89.7
오봉,20200124,89.7
오봉,20200125,89.7
오봉,20200126,89.7
오봉,20200127,90.1
오봉,20200128,90.5
오봉,20200129,90.5
오봉,20200130,90.5
오봉,20200131,90.5
오봉,20200201,90.5
오봉,20200202,90.5
오봉,20200203,90.5
오봉,20200204,90.6
오봉,20200205,91
오봉,20200206,91.6
오봉,20200207,91.9
오봉,20200208,91.9
오봉,20200209,91.9
오봉,20200210,91.9
오봉,20200211,91.9
오봉,20200212,91.9
오봉,20200213,91.9
오봉,20200214,91.9
오봉,20200215,91.9
오봉,20200216,92.5
오봉,20200217,93.1
오봉,20200218,93.1
오봉,20200219,93.1
오봉,20200220,92.9
오봉,20200221,92.8
오봉,20200222,92.8
오봉,20200223,92.8
오봉,20200224,92.8
오봉,20200225,92.8
오봉,20200226,93.7
오봉,20200227,94.8
오봉,20200228,95.1
오봉,20200229,95.4
오봉,20200301,95.6
오봉,20200302,95.8
오봉,20200303,95.9
오봉,20200304,96
오봉,20200305,96
오봉,20200306,96
오봉,20200307,96
오봉,20200308,96
오봉,20200309,96
오봉,20200310,96.7
오봉,20200311,97.3
오봉,20200312,97.3
오봉,20200313,97.3
오봉,20200314,97.3
오봉,20200315,97.2
오봉,20200316,97.1
오봉,20200317,96.6
오봉,20200318,95.9
오봉,20200319,95.6
오봉,20200320,95.5
오봉,20200321,95.5
오봉,20200322,95.5
오봉,20200323,95.5
오봉,20200324,95.5
오봉,20200325,95.5
오봉,20200326,95.5
오봉,20200327,95.4
오봉,20200328,95.4
오봉,20200329,95.4
오봉,20200330,95.4
오봉,20200331,95.4
오봉,20200401,95.4
오봉,20200402,95.4
오봉,20200403,95.3
오봉,20200404,95.3
오봉,20200405,95
오봉,20200406,94.4
오봉,20200407,93.8
오봉,20200408,93.2
오봉,20200409,92.6
오봉,20200410,92.1
오봉,20200411,91.9
오봉,20200412,91.8
오봉,20200413,91.7
오봉,20200414,91.6
오봉,20200415,91.6
오봉,20200416,91.6
오봉,20200417,91.6
오봉,20200418,91.6
오봉,20200419,91.6
오봉,20200420,91.6
오봉,20200421,92.4
오봉,20200422,93.2
오봉,20200423,93.2
오봉,20200424,93.2
오봉,20200425,93.2
오봉,20200426,91.8
오봉,20200427,90.1
오봉,20200428,89.6
오봉,20200429,89.4
오봉,20200430,89.4
오봉,20200501,89.4
오봉,20200502,89.4
오봉,20200503,88.3
오봉,20200504,86.9
오봉,20200505,86.5
오봉,20200506,86.2
오봉,20200507,85.6
오봉,20200508,85.1
오봉,20200509,85
오봉,20200510,84.8
오봉,20200511,84.6
오봉,20200512,84.2
오봉,20200513,83.6
오봉,20200514,82.8
오봉,20200515,82.2
오봉,20200516,82.2
오봉,20200517,82.2
오봉,20200518,82.2
오봉,20200519,83.1
오봉,20200520,84.3
오봉,20200521,85.1
오봉,20200522,85.6
오봉,20200523,85.6
오봉,20200524,85.6
오봉,20200525,85.3
오봉,20200526,84.8
오봉,20200527,84.2
오봉,20200528,83.3
오봉,20200529,82.3
오봉,20200530,81.2
오봉,20200531,80
오봉,20200601,78.8
오봉,20200602,77.5
오봉,20200603,76.2
오봉,20200604,75
오봉,20200605,73.8
오봉,20200606,72.7
오봉,20200607,71.6
오봉,20200608,69.9
오봉,20200609,62.6
오봉,20200610,55.9
